fecha,cod_ine,ccaa,ia14d
2020-11-24,06,Cantabria,466.37
2020-11-24,01,Andalucía,433.27
2020-11-24,14,Murcia,422.79
2020-11-24,08,Castilla La Mancha,365.74
2020-11-24,00,España,362.35
2020-11-24,15,Navarra,361.81
2020-11-24,09,Cataluña,325.18
2020-11-24,11,Extremadura,314.69
2020-11-24,10,C. Valenciana,283.43
2020-11-24,12,Galicia,275.13
2020-11-24,13,Madrid,271.72
2020-11-24,04,Baleares,206.71
2020-11-24,05,Canarias,76.39
2020-11-25,07,Castilla y León,596.95
2020-11-25,03,Asturias,567.17
2020-11-25,16,País Vasco,547.02
2020-11-25,17,La Rioja,511.05
2020-11-25,19,Melilla,505.28
2020-11-25,18,Ceuta,478.9
2020-11-25,06,Cantabria,444.86
2020-11-25,02,Aragón,432.2
2020-11-25,01,Andalucía,395.2
2020-11-25,14,Murcia,385.17
2020-11-25,08,Castilla La Mancha,348.72
2020-11-25,00,España,340.83
2020-11-25,15,Navarra,339.49
2020-11-25,09,Cataluña,299.8
2020-11-25,11,Extremadura,294.56
2020-11-25,10,C. Valenciana,281.55
2020-11-25,12,Galicia,272.9
2020-11-25,13,Madrid,261.02
2020-11-25,04,Baleares,203.66
2020-11-25,05,Canarias,77.46
2020-11-26,07,Castilla y León,558.73
2020-11-26,03,Asturias,532.66
2020-11-26,16,País Vasco,512.82
2020-11-26,17,La Rioja,482.01
2020-11-26,19,Melilla,468.28
2020-11-26,18,Ceuta,441.16
2020-11-26,06,Cantabria,420.94
2020-11-26,02,Aragón,402.79
2020-11-26,01,Andalucía,384.69
2020-11-26,14,Murcia,342.59
2020-11-26,08,Castilla La Mancha,333.13
2020-11-26,00,España,325.5
2020-11-26,15,Navarra,322.68
2020-11-26,09,Cataluña,283.09
2020-11-26,10,C. Valenciana,275.77
2020-11-26,11,Extremadura,270.02
2020-11-26,12,Galicia,268.57
2020-11-26,13,Madrid,252.06
2020-11-26,04,Baleares,202.53
2020-11-26,05,Canarias,77.6
2020-11-27,01,Andalucía,357.87
2020-11-27,02,Aragón,381.19
2020-11-27,03,Asturias,494.62
2020-11-27,04,Baleares,203.23
2020-11-27,05,Canarias,77.46
2020-11-27,06,Cantabria,399.09
2020-11-27,08,Castilla La Mancha,319.75
2020-11-27,07,Castilla y León,501.26
2020-11-27,09,Cataluña,263.99
2020-11-27,18,Ceuta,396.33
2020-11-27,10,C. Valenciana,273.37
2020-11-27,11,Extremadura,264.96
2020-11-27,12,Galicia,259.2
2020-11-27,13,Madrid,244.35
2020-11-27,19,Melilla,460.18
2020-11-27,14,Murcia,310.4
2020-11-27,15,Navarra,312.44
2020-11-27,16,País Vasco,479.4
2020-11-27,17,La Rioja,445.71
2020-11-27,00,España,307.3
2020-11-30,01,Andalucía,315.22
2020-11-30,02,Aragón,350.04
2020-11-30,03,Asturias,406.43
2020-11-30,04,Baleares,202.53
2020-11-30,05,Canarias,77.27
2020-11-30,06,Cantabria,360.71
2020-11-30,08,Castilla La Mancha,280.79
2020-11-30,07,Castilla y León,431.12
2020-11-30,09,Cataluña,248.93
2020-11-30,18,Ceuta,363.31
2020-11-30,10,C. Valenciana,234.72
2020-11-30,11,Extremadura,232.55
2020-11-30,12,Galicia,236.64
2020-11-30,13,Madrid,236.19
2020-11-30,19,Melilla,401.22
2020-11-30,14,Murcia,254.23
2020-11-30,15,Navarra,273.76
2020-11-30,16,País Vasco,411.41
2020-11-30,17,La Rioja,421.72
2020-11-30,00,España,275.51
2020-12-01,01,Andalucía,294.92
2020-12-01,02,Aragón,337.53
2020-12-01,03,Asturias,392.45
2020-12-01,04,Baleares,198.35
2020-12-01,05,Canarias,78.9
2020-12-01,06,Cantabria,337.82
2020-12-01,08,Castilla La Mancha,273.06
2020-12-01,07,Castilla y León,403.16
2020-12-01,09,Cataluña,233.96
2020-12-01,18,Ceuta,326.74
2020-12-01,10,C. Valenciana,248.55
2020-12-01,11,Extremadura,226.19
2020-12-01,12,Galicia,231.49
2020-12-01,13,Madrid,233.42
2020-12-01,19,Melilla,401.22
2020-12-01,14,Murcia,239.64
2020-12-01,15,Navarra,262.45
2020-12-01,16,País Vasco,394.11
2020-12-01,17,La Rioja,408.15
2020-12-01,00,España,265.76
2020-12-02,01,Andalucía,270.92
2020-12-02,02,Aragón,330.94
2020-12-02,03,Asturias,376.61
2020-12-02,04,Baleares,198.35
2020-12-02,05,Canarias,80.06
2020-12-02,06,Cantabria,324.22
2020-12-02,08,Castilla La Mancha,261.06
2020-12-02,07,Castilla y León,358.07
2020-12-02,09,Cataluña,219.45
2020-12-02,18,Ceuta,290.17
2020-12-02,10,C. Valenciana,242.96
2020-12-02,11,Extremadura,217.57
2020-12-02,12,Galicia,224.63
2020-12-02,13,Madrid,225.94
2020-12-02,19,Melilla,396.59
2020-12-02,14,Murcia,222.1
2020-12-02,15,Navarra,248.85
2020-12-02,16,País Vasco,376.58
2020-12-02,17,La Rioja,388.89
2020-12-02,00,España,251.61
2020-12-03,01,Andalucía,249.37
2020-12-03,02,Aragón,312.82
2020-12-03,03,Asturias,353.73
2020-12-03,04,Baleares,201.4
2020-12-03,05,Canarias,84.38
2020-12-03,06,Cantabria,304.26
2020-12-03,08,Castilla La Mancha,261.55
2020-12-03,07,Castilla y León,325.85
2020-12-03,09,Cataluña,213.64
2020-12-03,18,Ceuta,250.07
2020-12-03,10,C. Valenciana,238.18
2020-12-03,11,Extremadura,212.42
2020-12-03,12,Galicia,213.11
2020-12-03,13,Madrid,223.37
2020-12-03,19,Melilla,374.62
2020-12-03,14,Murcia,204.1
2020-12-03,15,Navarra,247.01
2020-12-03,16,País Vasco,360.18
2020-12-03,17,La Rioja,361.43
2020-12-03,00,España,240.89
2020-12-04,01,Andalucía,229.94
2020-12-04,02,Aragón,302.66
2020-12-04,03,Asturias,344.35
2020-12-04,04,Baleares,204.88
2020-12-04,05,Canarias,86.38
2020-12-04,06,Cantabria,302.54
2020-12-04,08,Castilla La Mancha,250.88
2020-12-04,07,Castilla y León,295.06
2020-12-04,09,Cataluña,208.54
2020-12-04,18,Ceuta,227.66
2020-12-04,10,C. Valenciana,232.64
2020-12-04,11,Extremadura,202.96
2020-12-04,12,Galicia,199.96
2020-12-04,13,Madrid,224.03
2020-12-04,19,Melilla,344.56
2020-12-04,14,Murcia,192.72
2020-12-04,15,Navarra,233.26
2020-12-04,16,País Vasco,342.06
2020-12-04,17,La Rioja,340.91
2020-12-04,00,España,231.11
2020-12-07,01,Andalucía,204.26
2020-12-07,02,Aragón,280.53
2020-12-07,03,Asturias,304.17
2020-12-07,04,Baleares,222.37
2020-12-07,05,Canarias,71.19
2020-12-07,06,Cantabria,287.4
2020-12-07,08,Castilla La Mancha,243.06
2020-12-07,07,Castilla y León,264.47
2020-12-07,09,Cataluña,205.47
2020-12-07,18,Ceuta,188.73
2020-12-07,10,C. Valenciana,210.14
2020-12-07,11,Extremadura,187.04
2020-12-07,12,Galicia,178.81
2020-12-07,13,Madrid,222.14
2020-12-07,19,Melilla,287.9
2020-12-07,14,Murcia,172.7
2020-12-07,15,Navarra,220.72
2020-12-07,16,País Vasco,308.73
2020-12-07,17,La Rioja,299.24
2020-12-07,00,España,215.1
2020-12-09,01,Andalucía,171.06
2020-12-09,02,Aragón,254.61
2020-12-09,03,Asturias,264.18
2020-12-09,04,Baleares,227.59
2020-12-09,05,Canarias,93.48
2020-12-09,06,Cantabria,270.02
2020-12-09,08,Castilla La Mancha,225.2
2020-12-09,07,Castilla y León,224.83
2020-12-09,09,Cataluña,187.1
2020-12-09,18,Ceuta,142.73
2020-12-09,10,C. Valenciana,194.33
2020-12-09,11,Extremadura,165.87
2020-12-09,12,Galicia,171.81
2020-12-09,13,Madrid,190.95
2020-12-09,19,Melilla,227.78
2020-12-09,14,Murcia,148.47
2020-12-09,15,Navarra,202.99
2020-12-09,16,País Vasco,286.67
2020-12-09,17,La Rioja,267.99
2020-12-09,00,España,193.26
2020-12-10,01,Andalucía,155.01
2020-12-10,02,Aragón,240.66
2020-12-10,03,Asturias,250.49
2020-12-10,04,Baleares,232.28
2020-12-10,05,Canarias,96.92
2020-12-10,06,Cantabria,257.11
2020-12-10,08,Castilla La Mancha,214.92
2020-12-10,07,Castilla y León,214.92
2020-12-10,09,Cataluña,186.44
2020-12-10,18,Ceuta,141.55
2020-12-10,10,C. Valenciana,199.15
2020-12-10,11,Extremadura,155.94
2020-12-10,12,Galicia,167.88
2020-12-10,13,Madrid,195.86
2020-12-10,19,Melilla,241.65
2020-12-10,14,Murcia,142.31
2020-12-10,15,Navarra,196.57
2020-12-10,16,País Vasco,277.97
2020-12-10,17,La Rioja,250.0
2020-12-10,00,España,188.72
2020-12-11,01,Andalucía,147.48
2020-12-11,02,Aragón,239.14
2020-12-11,03,Asturias,235.53
2020-12-11,04,Baleares,238.2
2020-12-11,05,Canarias,102.77
2020-12-11,06,Cantabria,258.31
2020-12-11,08,Castilla La Mancha,224.86
2020-12-11,07,Castilla y León,208.54
2020-12-11,09,Cataluña,191.76
2020-12-11,18,Ceuta,145.09
2020-12-11,10,C. Valenciana,200.27
2020-12-11,11,Extremadura,145.17
2020-12-11,12,Galicia,167.18
2020-12-11,13,Madrid,207.36
2020-12-11,19,Melilla,252.06
2020-12-11,14,Murcia,139.7
2020-12-11,15,Navarra,188.16
2020-12-11,16,País Vasco,275.53
2020-12-11,17,La Rioja,246.53
2020-12-11,00,España,189.56
2020-12-14,01,Andalucía,145.69
2020-12-14,02,Aragón,227.93
2020-12-14,03,Asturias,222.33
2020-12-14,04,Baleares,280.13
2020-12-14,05,Canarias,116.1
2020-12-14,06,Cantabria,242.31
2020-12-14,08,Castilla La Mancha,228.4
2020-12-14,07,Castilla y León,190.58
2020-12-14,09,Cataluña,206.52
2020-12-14,18,Ceuta,136.83
2020-12-14,10,C. Valenciana,192.49
2020-12-14,11,Extremadura,165.03
2020-12-14,12,Galicia,166.99
2020-12-14,13,Madrid,227.23
2020-12-14,19,Melilla,227.78
2020-12-14,14,Murcia,143.05
2020-12-14,15,Navarra,189.08
2020-12-14,16,País Vasco,268.46
2020-12-14,17,La Rioja,212.12
2020-12-14,00,España,193.65
2020-12-15,01,Andalucía,140.69
2020-12-15,02,Aragón,225.73
2020-12-15,03,Asturias,220.57
2020-12-15,04,Baleares,291.62
2020-12-15,05,Canarias,117.77
2020-12-15,06,Cantabria,236.46
2020-12-15,08,Castilla La Mancha,239.56
2020-12-15,07,Castilla y León,185.87
2020-12-15,09,Cataluña,209.99
2020-12-15,18,Ceuta,145.09
2020-12-15,10,C. Valenciana,227.31
2020-12-15,11,Extremadura,155.94
2020-12-15,12,Galicia,167.48
2020-12-15,13,Madrid,237.21
2020-12-15,19,Melilla,228.94
2020-12-15,14,Murcia,145.53
2020-12-15,15,Navarra,194.43
2020-12-15,16,País Vasco,266.69
2020-12-15,17,La Rioja,211.81
2020-12-15,00,España,198.77
2020-12-16,01,Andalucía,136.46
2020-12-16,02,Aragón,218.98
2020-12-16,03,Asturias,208.64
2020-12-16,04,Baleares,307.01
2020-12-16,05,Canarias,123.76
2020-12-16,06,Cantabria,216.84
2020-12-16,08,Castilla La Mancha,244.14
2020-12-16,07,Castilla y León,180.28
2020-12-16,09,Cataluña,214.96
2020-12-16,18,Ceuta,134.47
2020-12-16,10,C. Valenciana,239.0
2020-12-16,11,Extremadura,141.05
2020-12-16,12,Galicia,169.92
2020-12-16,13,Madrid,248.4
2020-12-16,19,Melilla,226.62
2020-12-16,14,Murcia,141.91
2020-12-16,15,Navarra,197.49
2020-12-16,16,País Vasco,266.69
2020-12-16,17,La Rioja,201.07
2020-12-16,00,España,201.16
2020-12-17,01,Andalucía,137.67
2020-12-17,02,Aragón,213.37
2020-12-17,03,Asturias,195.25
2020-12-17,04,Baleares,322.41
2020-12-17,05,Canarias,124.87
2020-12-17,06,Cantabria,209.44
2020-12-17,08,Castilla La Mancha,251.03
2020-12-17,07,Castilla y León,180.83
2020-12-17,09,Cataluña,221.61
2020-12-17,18,Ceuta,132.11
2020-12-17,10,C. Valenciana,254.77
2020-12-17,11,Extremadura,219.44
2020-12-17,12,Galicia,164.92
2020-12-17,13,Madrid,262.13
2020-12-17,19,Melilla,231.25
2020-12-17,14,Murcia,138.63
2020-12-17,15,Navarra,199.32
2020-12-17,16,País Vasco,256.91
2020-12-17,17,La Rioja,201.71
2020-12-17,00,España,207.26
2020-12-18,01,Andalucía,135.95
2020-12-18,02,Aragón,207.84
2020-12-18,03,Asturias,181.36
2020-12-18,04,Baleares,338.42
2020-12-18,05,Canarias,129.52
2020-12-18,06,Cantabria,196.36
2020-12-18,08,Castilla La Mancha,261.7
2020-12-18,07,Castilla y León,173.91
2020-12-18,09,Cataluña,234.27
2020-12-18,18,Ceuta,130.93
2020-12-18,10,C. Valenciana,271.72
2020-12-18,11,Extremadura,231.62
2020-12-18,12,Galicia,177.66
2020-12-18,13,Madrid,276.99
2020-12-18,19,Melilla,250.9
2020-12-18,14,Murcia,142.31
2020-12-18,15,Navarra,197.03
2020-12-18,16,País Vasco,254.74
2020-12-18,17,La Rioja,212.44
2020-12-18,00,España,214.12
2020-12-21,01,Andalucía,138.68
2020-12-21,02,Aragón,206.32
2020-12-21,03,Asturias,151.06
2020-12-21,04,Baleares,406.97
2020-12-21,05,Canarias,133.7
2020-12-21,06,Cantabria,168.82
2020-12-21,08,Castilla La Mancha,277.24
2020-12-21,07,Castilla y León,161.53
2020-12-21,09,Cataluña,266.26
2020-12-21,18,Ceuta,106.16
2020-12-21,10,C. Valenciana,276.31
2020-12-21,11,Extremadura,280.13
2020-12-21,12,Galicia,177.07
2020-12-21,13,Madrid,300.75
2020-12-21,19,Melilla,237.03
2020-12-21,14,Murcia,141.44
2020-12-21,15,Navarra,192.14
2020-12-21,16,País Vasco,241.65
2020-12-21,17,La Rioja,218.75
2020-12-21,00,España,224.88
2020-12-22,01,Andalucía,139.67
2020-12-22,02,Aragón,209.89
2020-12-22,03,Asturias,148.12
2020-12-22,04,Baleares,433.77
2020-12-22,05,Canarias,133.19
2020-12-22,06,Cantabria,166.93
2020-12-22,08,Castilla La Mancha,286.39
2020-12-22,07,Castilla y León,163.45
2020-12-22,09,Cataluña,275.03
2020-12-22,18,Ceuta,110.88
2020-12-22,10,C. Valenciana,309.27
2020-12-22,11,Extremadura,305.79
2020-12-22,12,Galicia,178.18
2020-12-22,13,Madrid,329.71
2020-12-22,19,Melilla,239.34
2020-12-22,14,Murcia,148.94
2020-12-22,15,Navarra,193.36
2020-12-22,16,País Vasco,243.46
2020-12-22,17,La Rioja,223.49
2020-12-22,00,España,236.27
2020-12-23,01,Andalucía,147.75
2020-12-23,02,Aragón,217.69
2020-12-23,03,Asturias,147.24
2020-12-23,04,Baleares,455.61
2020-12-23,05,Canarias,139.59
2020-12-23,06,Cantabria,162.11
2020-12-23,08,Castilla La Mancha,305.04
2020-12-23,07,Castilla y León,169.57
2020-12-23,09,Cataluña,301.44
2020-12-23,18,Ceuta,120.32
2020-12-23,10,C. Valenciana,346.88
2020-12-23,11,Extremadura,337.54
2020-12-23,12,Galicia,178.96
2020-12-23,13,Madrid,361.41
2020-12-23,19,Melilla,253.22
2020-12-23,14,Murcia,160.59
2020-12-23,15,Navarra,190.3
2020-12-23,16,País Vasco,243.0
2020-12-23,17,La Rioja,226.64
2020-12-23,00,España,253.74
2020-12-24,01,Andalucía,149.92
2020-12-24,02,Aragón,214.51
2020-12-24,03,Asturias,143.92
2020-12-24,04,Baleares,474.4
2020-12-24,05,Canarias,130.45
2020-12-24,06,Cantabria,167.45
2020-12-24,08,Castilla La Mancha,320.53
2020-12-24,07,Castilla y León,168.57
2020-12-24,09,Cataluña,312.21
2020-12-24,18,Ceuta,112.06
2020-12-24,10,C. Valenciana,376.24
2020-12-24,11,Extremadura,371.73
2020-12-24,12,Galicia,189.29
2020-12-24,13,Madrid,376.71
2020-12-24,19,Melilla,223.15
2020-12-24,14,Murcia,146.13
2020-12-24,15,Navarra,195.65
2020-12-24,16,País Vasco,243.37
2020-12-24,17,La Rioja,244.64
2020-12-24,00,España,262.79
2020-12-28,01,Andalucía,135.69
2020-12-28,02,Aragón,199.2
2020-12-28,03,Asturias,116.54
2020-12-28,04,Baleares,514.42
2020-12-28,05,Canarias,125.29
2020-12-28,06,Cantabria,158.33
2020-12-28,08,Castilla La Mancha,293.92
2020-12-28,07,Castilla y León,140.57
2020-12-28,09,Cataluña,321.75
2020-12-28,18,Ceuta,104.98
2020-12-28,10,C. Valenciana,323.76
2020-12-28,11,Extremadura,400.3
2020-12-28,12,Galicia,183.18
2020-12-28,13,Madrid,334.03
2020-12-28,19,Melilla,209.28
2020-12-28,14,Murcia,158.11
2020-12-28,15,Navarra,186.64
2020-12-28,16,País Vasco,212.07
2020-12-28,17,La Rioja,237.38
2020-12-28,00,España,246.19
2020-12-29,01,Andalucía,134.0
2020-12-29,02,Aragón,204.66
2020-12-29,03,Asturias,111.17
2020-12-29,04,Baleares,522.85
2020-12-29,05,Canarias,131.19
2020-12-29,06,Cantabria,157.12
2020-12-29,08,Castilla La Mancha,302.82
2020-12-29,07,Castilla y León,142.86
2020-12-29,09,Cataluña,330.79
2020-12-29,18,Ceuta,102.62
2020-12-29,10,C. Valenciana,363.99
2020-12-29,11,Extremadura,422.59
2020-12-29,12,Galicia,186.44
2020-12-29,13,Madrid,349.88
2020-12-29,19,Melilla,230.09
2020-12-29,14,Murcia,160.45
2020-12-29,15,Navarra,187.09
2020-12-29,16,País Vasco,209.22
2020-12-29,17,La Rioja,235.17
2020-12-29,00,España,255.55
2020-12-30,01,Andalucía,134.59
2020-12-30,02,Aragón,216.78
2020-12-30,03,Asturias,112.63
2020-12-30,04,Baleares,528.77
2020-12-30,05,Canarias,130.03
2020-12-30,06,Cantabria,161.94
2020-12-30,08,Castilla La Mancha,308.63
2020-12-30,07,Castilla y León,146.65
2020-12-30,09,Cataluña,349.48
2020-12-30,18,Ceuta,120.32
2020-12-30,10,C. Valenciana,377.4
2020-12-30,11,Extremadura,459.86
2020-12-30,12,Galicia,186.22
2020-12-30,13,Madrid,371.24
2020-12-30,19,Melilla,213.9
2020-12-30,14,Murcia,176.52
2020-12-30,15,Navarra,192.29
2020-12-30,16,País Vasco,204.32
2020-12-30,17,La Rioja,254.74
2020-12-30,00,España,265.45
2020-12-31,01,Andalucía,141.26
2020-12-31,02,Aragón,235.58
2020-12-31,03,Asturias,115.37
2020-12-31,04,Baleares,530.86
2020-12-31,05,Canarias,119.53
2020-12-31,06,Cantabria,166.93
2020-12-31,08,Castilla La Mancha,329.44
2020-12-31,07,Castilla y León,155.36
2020-12-31,09,Cataluña,369.07
2020-12-31,18,Ceuta,132.11
2020-12-31,10,C. Valenciana,390.73
2020-12-31,11,Extremadura,511.56
2020-12-31,12,Galicia,190.26
2020-12-31,13,Madrid,400.04
2020-12-31,19,Melilla,226.62
2020-12-31,14,Murcia,197.27
2020-12-31,15,Navarra,196.42
2020-12-31,16,País Vasco,207.86
2020-12-31,17,La Rioja,296.4
2020-12-31,00,España,279.51
2021-01-04,01,Andalucía,142.71
2021-01-04,02,Aragón,257.41
2021-01-04,03,Asturias,121.72
2021-01-04,04,Baleares,529.9
2021-01-04,05,Canarias,126.92
2021-01-04,06,Cantabria,193.43
2021-01-04,08,Castilla La Mancha,356.2
2021-01-04,07,Castilla y León,182.37
2021-01-04,09,Cataluña,337.4
2021-01-04,18,Ceuta,189.91
2021-01-04,10,C. Valenciana,322.62
2021-01-04,11,Extremadura,604.0
2021-01-04,12,Galicia,201.48
2021-01-04,13,Madrid,375.35
2021-01-04,19,Melilla,252.06
2021-01-04,14,Murcia,238.03
2021-01-04,15,Navarra,214.61
2021-01-04,16,País Vasco,202.83
2021-01-04,17,La Rioja,330.81
2021-01-04,00,España,272.22
2021-01-05,01,Andalucía,154.73
2021-01-05,02,Aragón,269.24
2021-01-05,03,Asturias,126.91
2021-01-05,04,Baleares,530.77
2021-01-05,05,Canarias,130.72
2021-01-05,06,Cantabria,207.89
2021-01-05,08,Castilla La Mancha,382.66
2021-01-05,07,Castilla y León,223.0
2021-01-05,09,Cataluña,373.25
2021-01-05,18,Ceuta,219.4
2021-01-05,10,C. Valenciana,363.81
2021-01-05,11,Extremadura,638.56
2021-01-05,12,Galicia,209.45
2021-01-05,13,Madrid,407.65
2021-01-05,19,Melilla,274.03
2021-01-05,14,Murcia,274.32
2021-01-05,15,Navarra,226.38
2021-01-05,16,País Vasco,209.44
2021-01-05,17,La Rioja,346.28
2021-01-05,00,España,296.29
2021-01-07,01,Andalucía,186.56
2021-01-07,02,Aragón,272.34
2021-01-07,03,Asturias,142.55
2021-01-07,04,Baleares,529.29
2021-01-07,05,Canarias,131.98
2021-01-07,06,Cantabria,234.39
2021-01-07,08,Castilla La Mancha,397.62
2021-01-07,07,Castilla y León,282.18
2021-01-07,09,Cataluña,411.47
2021-01-07,18,Ceuta,248.89
2021-01-07,10,C. Valenciana,343.74
2021-01-07,11,Extremadura,716.58
2021-01-07,12,Galicia,231.12
2021-01-07,13,Madrid,452.19
2021-01-07,19,Melilla,305.25
2021-01-07,14,Murcia,281.81
2021-01-07,15,Navarra,241.21
2021-01-07,16,País Vasco,216.6
2021-01-07,17,La Rioja,385.73
2021-01-07,00,España,321.01
2021-01-08,01,Andalucía,197.53
2021-01-08,02,Aragón,321.92
2021-01-08,03,Asturias,151.45
2021-01-08,04,Baleares,546.52
2021-01-08,05,Canarias,133.42
2021-01-08,06,Cantabria,248.33
2021-01-08,08,Castilla La Mancha,453.5
2021-01-08,07,Castilla y León,326.06
2021-01-08,09,Cataluña,434.88
2021-01-08,18,Ceuta,274.84
2021-01-08,10,C. Valenciana,393.58
2021-01-08,11,Extremadura,799.0
2021-01-08,12,Galicia,243.12
2021-01-08,13,Madrid,507.64
2021-01-08,19,Melilla,326.06
2021-01-08,14,Murcia,293.86
2021-01-08,15,Navarra,253.28
2021-01-08,16,País Vasco,220.09
2021-01-08,17,La Rioja,424.56
2021-01-08,00,España,350.48
2021-01-11,01,Andalucía,294.74
2021-01-11,02,Aragón,401.66
2021-01-11,03,Asturias,185.28
2021-01-11,04,Baleares,598.19
2021-01-11,05,Canarias,151.11
2021-01-11,06,Cantabria,279.48
2021-01-11,08,Castilla La Mancha,556.21
2021-01-11,07,Castilla y León,443.13
2021-01-11,09,Cataluña,524.0
2021-01-11,18,Ceuta,337.36
2021-01-11,10,C. Valenciana,516.87
2021-01-11,11,Extremadura,1021.53
2021-01-11,12,Galicia,297.57
2021-01-11,13,Madrid,595.61
2021-01-11,19,Melilla,402.37
2021-01-11,14,Murcia,299.69
2021-01-11,15,Navarra,290.42
2021-01-11,16,País Vasco,257.32
2021-01-11,17,La Rioja,557.77
2021-01-11,00,España,435.62
2021-01-12,01,Andalucía,310.41
2021-01-12,02,Aragón,413.33
2021-01-12,03,Asturias,203.46
2021-01-12,04,Baleares,600.54
2021-01-12,05,Canarias,150.92
2021-01-12,06,Cantabria,304.26
2021-01-12,08,Castilla La Mancha,595.66
2021-01-12,07,Castilla y León,469.0
2021-01-12,09,Cataluña,523.95
2021-01-12,18,Ceuta,353.87
2021-01-12,10,C. Valenciana,565.75
2021-01-12,11,Extremadura,1076.6
2021-01-12,12,Galicia,312.72
2021-01-12,13,Madrid,621.52
2021-01-12,19,Melilla,420.87
2021-01-12,14,Murcia,279.54
2021-01-12,15,Navarra,301.89
2021-01-12,16,País Vasco,276.16
2021-01-12,17,La Rioja,593.12
2021-01-12,00,España,454.22
2021-01-13,01,Andalucía,355.61
2021-01-13,02,Aragón,434.1
2021-01-13,03,Asturias,220.86
2021-01-13,04,Baleares,612.64
2021-01-13,05,Canarias,155.1
2021-01-13,06,Cantabria,307.02
2021-01-13,08,Castilla La Mancha,635.85
2021-01-13,07,Castilla y León,538.77
2021-01-13,09,Cataluña,527.26
2021-01-13,18,Ceuta,364.49
2021-01-13,10,C. Valenciana,609.88
2021-01-13,11,Extremadura,1131.02
2021-01-13,12,Galicia,340.54
2021-01-13,13,Madrid,627.59
2021-01-13,19,Melilla,470.59
2021-01-13,14,Murcia,713.37
2021-01-13,15,Navarra,313.2
2021-01-13,16,País Vasco,285.31
2021-01-13,17,La Rioja,649.94
2021-01-13,00,España,492.88
2021-01-14,01,Andalucía,402.86
2021-01-14,02,Aragón,469.72
2021-01-14,03,Asturias,235.82
2021-01-14,04,Baleares,624.21
2021-01-14,05,Canarias,161.14
2021-01-14,06,Cantabria,320.27
2021-01-14,08,Castilla La Mancha,690.11
2021-01-14,07,Castilla y León,611.87
2021-01-14,09,Cataluña,532.44
2021-01-14,18,Ceuta,391.62
2021-01-14,10,C. Valenciana,667.88
2021-01-14,11,Extremadura,1167.36
2021-01-14,12,Galicia,365.99
2021-01-14,13,Madrid,636.1
2021-01-14,19,Melilla,534.18
2021-01-14,14,Murcia,761.3
2021-01-14,15,Navarra,323.9
2021-01-14,16,País Vasco,295.32
2021-01-14,17,La Rioja,719.39
2021-01-14,00,España,522.74
2021-01-15,01,Andalucía,463.88
2021-01-15,02,Aragón,506.33
2021-01-15,03,Asturias,257.24
2021-01-15,04,Baleares,637.34
2021-01-15,05,Canarias,163.88
2021-01-15,06,Cantabria,336.44
2021-01-15,08,Castilla La Mancha,780.48
2021-01-15,07,Castilla y León,696.13
2021-01-15,09,Cataluña,561.0
2021-01-15,18,Ceuta,402.23
2021-01-15,10,C. Valenciana,760.13
2021-01-15,11,Extremadura,1220.74
2021-01-15,12,Galicia,392.7
2021-01-15,13,Madrid,698.67
2021-01-15,19,Melilla,563.09
2021-01-15,14,Murcia,889.28
2021-01-15,15,Navarra,338.57
2021-01-15,16,País Vasco,306.87
2021-01-15,17,La Rioja,738.64
2021-01-15,00,España,575.1
2021-01-18,01,Andalucía,627.78
2021-01-18,02,Aragón,615.25
2021-01-18,03,Asturias,318.15
2021-01-18,04,Baleares,680.49
2021-01-18,05,Canarias,174.52
2021-01-18,06,Cantabria,351.59
2021-01-18,08,Castilla La Mancha,1006.86
2021-01-18,07,Castilla y León,910.8
2021-01-18,09,Cataluña,631.2
2021-01-18,18,Ceuta,418.75
2021-01-18,10,C. Valenciana,896.12
2021-01-18,11,Extremadura,1383.62
2021-01-18,12,Galicia,484.2
2021-01-18,13,Madrid,789.88
