fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-04-26,28007,Alcorcón,227,"129,83",1626,"929,99"
2020-04-26,28096,Navalcarnero,23,"81,48",146,"517,2"
2020-04-26,28129,San Agustín del Guadalix,11,"75,53",55,"377,67"
2020-04-26,28127,Las Rozas de Madrid,148,"154,41",668,"696,94"
2020-04-26,28089,Moraleja de Enmedio,,"56,01",22,"410,75"
2020-04-26,28155,Valdaracete,,0,,"823,72"
2020-04-26,28116,Pozuelo del Rey,,"202,02",,"404,04"
2020-04-26,28118,Puebla de la Sierra,,0,,0
2020-04-26,28110,Perales de Tajuña,,0,7,"188,02"
2020-04-26,28160,Valdemorillo,16,132,44,"363,01"
2020-04-26,28094,Navalafuente,,"251,89",6,"755,67"
2020-04-26,28167,Velilla de San Antonio,7,"56,03",63,"504,28"
2020-04-26,28176,Villanueva de la Cañada,40,"164,04",116,"475,72"
2020-04-26,28177,Villanueva del Pardillo,16,"94,74",79,"467,76"
2020-04-26,28100,Nuevo Baztán,,"15,04",26,"391,15"
2020-04-26,28175,Villamantilla,,0,7,"829,38"
2020-04-26,28174,Villamanta,,"187,71",12,"563,12"
2020-04-26,28029,Cabanillas de la Sierra,,0,9,"1554,4"
2020-04-26,28037,Cenicientos,,"101,99",20,"1019,89"
2020-04-26,28902,Puentes Viejas,,0,,"437,64"
2020-04-26,28013,Aranjuez,45,"70,94",416,"655,83"
2020-04-26,28038,Cercedilla,19,"253,77",93,"1242,15"
2020-04-26,28136,Santorcaz,,0,7,"1236,75"
2020-04-26,28049,Coslada,93,"105,2",768,"868,75"
2020-04-26,28091,Morata de Tajuña,6,"77,25",90,"1158,75"
2020-04-26,28126,Robregordo,,0,,0
2020-04-26,28097,Navarredonda y San Mamés,,"1204,82",,"2409,64"
2020-04-26,28169,Venturada,,"70,82",,"212,46"
2020-04-26,28093,Navacerrada,,"107,6",15,"538,02"
2020-04-26,28088,Montejo de la Sierra,,0,,"279,33"
2020-04-26,28057,Fresno de Torote,,"83,26",14,"1165,7"
2020-04-26,28112,Pinilla del Valle,,0,,0
2020-04-26,28159,Valdemaqueda,,"116,96",,"467,84"
2020-04-26,28099,Navas del Rey,,"67,93",46,"1562,5"
2020-04-26,28101,Olmeda de las Fuentes,,0,,"1244,81"
2020-04-26,28028,Bustarviejo,,"56,27",6,"337,65"
2020-04-26,28018,Becerril de la Sierra,11,"190,58",31,"537,08"
2020-04-26,28058,Fuenlabrada,166,"81,37",1402,"687,2"
2020-04-26,28062,Garganta de los Montes,,0,,"364,96"
2020-04-26,28113,Pinto,33,"62,09",217,"408,26"
2020-04-26,28003,Alameda del Valle,,0,,0
2020-04-26,28020,Berzosa del Lozoya,,"657,89",,"1315,79"
2020-04-26,28137,Los Santos de la Humosa,,0,19,"1131,63"
2020-04-26,28004,El Álamo,25,"253,22",62,"627,98"
2020-04-26,28109,Pelayos de la Presa,,"75,05",16,"600,38"
2020-04-26,28061,Galapagar,82,"247,21",218,"657,22"
2020-04-26,28066,Griñón,12,"103,93",78,"675,56"
2020-04-26,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020-04-26,28008,Aldea del Fresno,10,"331,56",43,"1425,73"
2020-04-26,28035,Carabaña,,"57,21",13,"743,71"
2020-04-26,28145,Talamanca de Jarama,,"63,86",25,"798,21"
2020-04-26,28051,Chapinería,,0,6,"262,24"
2020-04-26,28040,Ciempozuelos,30,"116,89",181,"705,21"
2020-04-26,28002,Ajalvir,,"84,28",13,"273,91"
2020-04-26,28131,San Lorenzo de El Escorial,52,"293,54",120,"677,39"
2020-04-26,28064,Gascones,,0,,0
2020-04-26,28132,San Martín de la Vega,17,"83,48",79,"387,92"
2020-04-26,28092,Móstoles,324,"148,25",1833,"838,72"
2020-04-26,28074,Leganés,272,"138,14",2768,"1405,73"
2020-04-26,28024,Braojos,,0,,"1242,24"
2020-04-26,28050,Cubas de la Sagra,,"36,07",23,"414,79"
2020-04-26,28009,Algete,13,"58,55",99,"445,85"
2020-04-26,28084,Mejorada del Campo,13,"53,05",167,"681,47"
2020-04-26,28075,Loeches,,"14,43",48,"692,54"
2020-04-26,28106,Parla,77,"56,33",678,"495,95"
2020-04-26,28060,Fuentidueña de Tajo,,"50,43",17,"857,29"
2020-04-26,28011,Ambite,,"200,4",7,"1402,81"
2020-04-26,28153,Torremocha de Jarama,,0,8,"996,26"
2020-04-26,28012,Anchuelo,,0,7,"916,23"
2020-04-26,28087,Los Molinos,11,"274,52",49,"1222,86"
2020-04-26,28144,Soto del Real,8,"81,67",60,"612,49"
2020-04-26,28166,Valverde de Alcalá,,"375,94",7,"2631,58"
2020-04-26,28059,Fuente el Saz de Jarama,7,"81,97",29,"339,58"
2020-04-26,28070,Horcajo de la Sierra-Aoslos,,0,,"4411,76"
2020-04-26,28162,Valdeolmos-Alalpardo,,"110,7",11,"405,9"
2020-04-26,28033,Campo Real,,"16,6",23,"381,81"
2020-04-26,28156,Valdeavero,,0,7,"664,77"
2020-04-26,28173,Villamanrique de Tajo,,"293,69",,"587,37"
2020-04-26,28041,Cobeña,34,"455,95",65,"871,66"
2020-04-26,28056,Fresnedillas de la Oliva,,"367,65",8,"588,24"
2020-04-26,28165,Valdilecha,,"156,8",17,"666,41"
2020-04-26,28021,El Berrueco,,0,8,"1246,11"
2020-04-26,28111,Pezuela de las Torres,,0,,"384,62"
2020-04-26,28179,Villar del Olmo,,0,,"398,01"
2020-04-26,28068,Guadarrama,75,"474,74",169,"1069,76"
2020-04-26,28133,San Martín de Valdeiglesias,21,"246,22",76,"891,08"
2020-04-26,28152,Torrelodones,83,"320,04",197,"759,62"
2020-04-26,28022,Boadilla del Monte,65,"123,02",278,"526,15"
2020-04-26,28150,Torrejón de Velasco,,"25,31",17,"430,27"
2020-04-26,28178,Villanueva de Perales,,0,,"518,67"
2020-04-26,28146,Tielmes,,"177,54",32,"1420,33"
2020-04-26,28134,San Sebastián de los Reyes,75,"81,75",446,"486,15"
2020-04-26,28067,Guadalix de la Sierra,,"83,82",34,"569,99"
2020-04-26,28073,Humanes de Madrid,20,"97,05",105,"509,51"
2020-04-26,28052,Chinchón,,"19,38",24,"465,03"
2020-04-26,28031,Cadalso de los Vidrios,,"65,72",7,"230,04"
2020-04-26,28072,Hoyo de Manzanares,11,"143,58",31,"404,65"
2020-04-26,28149,Torrejón de la Calzada,11,"127,6",35,"405,99"
2020-04-26,28055,Estremera,,"329,49",9,"741,35"
2020-04-26,28048,Corpa,,0,6,"1438,85"
2020-04-26,28083,Meco,,"28,61",123,"879,7"
2020-04-26,28078,Madarcos,,0,,0
2020-04-26,28183,Zarzalejo,14,"871,19",18,"1120,1"
2020-04-26,28014,Arganda del Rey,36,"62,13",320,"552,26"
2020-04-26,28046,Collado Mediano,15,"228,21",28,"425,99"
2020-04-26,28053,Daganzo de Arriba,,"18,46",40,"369,21"
2020-04-26,28082,Manzanares El Real,,"57,68",35,"403,78"
2020-04-26,28027,Buitrago del Lozoya,,"176,6",15,"662,25"
2020-04-26,28157,Valdelaguna,,0,,"121,36"
2020-04-26,28163,Valdepiélagos,,0,,0
2020-04-26,28036,Casarrubuelos,,"29,34",10,"293,43"
2020-04-26,28085,Miraflores de la Sierra,,"72,49",33,"598,04"
2020-04-26,28104,Paracuellos de Jarama,,"13,04",67,"291,19"
2020-04-26,28168,El Vellón,,0,12,"845,07"
2020-04-26,28076,Lozoya,,0,,"236,97"
2020-04-26,28047,Collado Villalba,135,"194,88",432,"623,6"
2020-04-26,28044,Colmenarejo,17,"210,16",41,"506,86"
2020-04-26,28182,Villavieja del Lozoya,,0,,0
2020-04-26,28117,Prádena del Rincón,,0,,0
2020-04-26,28030,La Cabrera,,"32,99",11,"362,92"
2020-04-26,28141,Sevilla la Nueva,43,"432,2",85,"854,36"
2020-04-26,28001,La Acebeda,,0,,0
2020-04-26,28121,Redueña,,"584,8",,"1169,59"
2020-04-26,28124,Robledillo de la Jara,,0,,"1851,85"
2020-04-26,28138,La Serna del Monte,,0,,0
2020-04-26,28043,Colmenar de Oreja,,"55,58",25,"347,37"
2020-04-26,28128,Rozas de Puerto Real,,"510,2",,"765,31"
2020-04-26,28158,Valdemanco,,0,,"135,14"
2020-04-26,28026,Brunete,18,"159,4",72,"637,62"
2020-04-26,28147,Titulcia,,"100,6",7,"704,23"
2020-04-26,28171,Villa del Prado,29,"439,59",107,"1621,95"
2020-04-26,28901,Lozoyuela-Navas-Sieteiglesias,,0,,"261,55"
2020-04-26,28119,Quijorna,9,"458,48",21,"1069,79"
2020-04-26,28161,Valdemoro,56,"73,3",638,"835,1"
2020-04-26,28903,Tres Cantos,52,"108,22",317,"659,73"
2020-04-26,28151,Torrelaguna,,"59,29",18,"355,73"
2020-04-26,28123,Rivas-Vaciamadrid,46,"53,41",521,"604,89"
2020-04-26,28016,El Atazar,,0,,0
2020-04-26,28108,Pedrezuela,6,"108,42",21,"379,47"
2020-04-26,28135,Santa María de la Alameda,,"317,12",,"422,83"
2020-04-26,28071,Horcajuelo de la Sierra,,0,,0
2020-04-26,28015,Arroyomolinos,20,"76,66",150,"574,95"
2020-04-26,28090,Moralzarzal,8,"61,43",64,"491,48"
2020-04-26,28034,Canencia,,271,,"542,01"
2020-04-26,28180,Villarejo de Salvanés,,"13,12",34,"446,14"
2020-04-26,28140,Serranillos del Valle,,"105,29",29,"763,36"
2020-04-26,28181,Villaviciosa de Odón,23,"82,91",180,"648,88"
2020-04-26,28032,Camarma de Esteruelas,6,"84,31",41,"576,09"
2020-04-26,28125,Robledo de Chavela,10,"265,25",22,"583,55"
2020-04-26,28107,Patones,,"436,68",6,"1310,04"
2020-04-26,28095,Navalagamella,,"44,44",6,"266,67"
2020-04-26,28120,Rascafría,,"67,89",,"339,44"
2020-04-26,28023,El Boalo,11,"173,91",37,"584,98"
2020-04-26,28080,Majadahonda,114,"146,21",487,"624,61"
2020-04-26,28017,Batres,,0,8,"1797,75"
2020-04-26,28006,Alcobendas,116,"95,7",678,"559,34"
2020-04-26,28005,Alcalá de Henares,138,"66,01",2220,"1061,97"
2020-04-26,28045,Colmenar Viejo,65,"128,96",339,"672,58"
2020-04-26,28130,San Fernando de Henares,58,"138,01",364,"866,11"
2020-04-26,28172,Villalbilla,,"44,74",87,"778,52"
2020-04-26,28054,El Escorial,44,"264,69",90,"541,42"
2020-04-26,28042,Colmenar del Arroyo,,"129,62",6,"388,85"
2020-04-26,28148,Torrejón de Ardoz,75,"54,23",917,"663,1"
2020-04-26,28114,Piñuécar-Gandullas,,0,,0
2020-04-26,28025,Brea de Tajo,,"136,05",,"680,27"
2020-04-26,28086,El Molar,9,"93,81",34,"354,39"
2020-04-26,28019,Belmonte de Tajo,,"144,61",,"361,53"
2020-04-26,28154,Torres de la Alameda,12,"145,63",72,"873,79"
2020-04-26,28143,Somosierra,,0,,"1612,9"
2020-04-26,28010,Alpedrete,22,"152,43",102,"706,71"
2020-04-26,28102,Orusco de Tajuña,,"90,58",17,"1539,86"
2020-04-26,28069,La Hiruela,,0,,"9090,91"
2020-04-26,28039,Cervera de Buitrago,,"925,93",,"2777,78"
2020-04-26,28065,Getafe,187,"97,7",1128,"589,35"
2020-04-26,28122,Ribatejada,,0,,"227,79"
2020-04-26,28170,Villaconejos,,0,8,"180,34"
2020-04-26,28164,Valdetorres de Jarama,,"100,58",16,"402,31"
2020-04-25,07903,Madrid-Retiro,147,"132,23",1284,"1154,95"
2020-04-25,07904,Madrid-Salamanca,219,"139,19",1456,"925,38"
2020-04-25,07901,Madrid-Centro,231,"162,41",1060,"745,28"
2020-04-25,07902,Madrid-Arganzuela,250,"140,13",1451,"813,33"
2020-04-25,07905,Madrid-Chamartín,231,"157,27",1444,"983,08"
2020-04-25,07906,Madrid-Tetuán,310,"189,63",1960,"1198,94"
2020-04-25,07907,Madrid-Chamberí,285,"191,94",1390,"936,14"
2020-04-25,07908,Madrid-Fuencarral-El Pardo,372,"165,67",2673,"1190,43"
2020-04-25,07909,Madrid-Moncloa-Aravaca,270,"212,79",1181,"930,77"
2020-04-25,07910,Madrid-Latina,417,"167,09",2480,"993,71"
2020-04-25,07911,Madrid-Carabanchel,391,"158,67",2403,"975,17"
2020-04-25,07912,Madrid-Usera,178,"119,9",1289,"868,29"
2020-04-25,07913,Madrid-Puente de Vallecas,313,"122,39",2784,"1088,63"
2020-04-25,07920,Madrid-San Blas-Canillejas,209,"150,5",1341,"965,62"
2020-04-25,07921,Madrid-Barajas,50,"94,91",399,"757,39"
2020-04-25,07914,Madrid-Moratalaz,161,"165,34",1224,"1256,98"
2020-04-25,07915,Madrid-Ciudad Lineal,319,"120,53",2021,"763,63"
2020-04-25,07916,Madrid-Hortaleza,223,"105,55",1606,"760,15"
2020-04-25,07917,Madrid-Villaverde,206,"129,52",1311,"824,31"
2020-04-25,07918,Madrid-Villa de Vallecas,86,"80,65",1124,"1054,12"
2020-04-25,07919,Madrid-Vicálvaro,67,"93,2",727,"1011,3"
2020-04-25,28115,Pozuelo de Alarcón,180,"203,85",678,"767,84"
2020-04-25,28007,Alcorcón,231,"132,12",1614,"923,12"
2020-04-25,28096,Navalcarnero,24,"85,02",145,"513,66"
2020-04-25,28129,San Agustín del Guadalix,14,"96,13",55,"377,67"
2020-04-25,28127,Las Rozas de Madrid,145,"151,28",662,"690,68"
2020-04-25,28089,Moraleja de Enmedio,,"56,01",22,"410,75"
2020-04-25,28155,Valdaracete,,0,,"823,72"
2020-04-25,28116,Pozuelo del Rey,,"202,02",,"404,04"
2020-04-25,28118,Puebla de la Sierra,,0,,0
2020-04-25,28110,Perales de Tajuña,,0,7,"188,02"
2020-04-25,28160,Valdemorillo,16,132,44,"363,01"
2020-04-25,28094,Navalafuente,,"251,89",6,"755,67"
2020-04-25,28167,Velilla de San Antonio,7,"56,03",63,"504,28"
2020-04-25,28176,Villanueva de la Cañada,41,"168,14",116,"475,72"
2020-04-25,28177,Villanueva del Pardillo,16,"94,74",79,"467,76"
2020-04-25,28100,Nuevo Baztán,,"15,04",26,"391,15"
2020-04-25,28175,Villamantilla,,0,7,"829,38"
2020-04-25,28174,Villamanta,,"187,71",12,"563,12"
2020-04-25,28029,Cabanillas de la Sierra,,0,9,"1554,4"
2020-04-25,28037,Cenicientos,,"101,99",20,"1019,89"
2020-04-25,28902,Puentes Viejas,,0,,"437,64"
2020-04-25,28013,Aranjuez,46,"72,52",415,"654,25"
2020-04-25,28038,Cercedilla,19,"253,77",93,"1242,15"
2020-04-25,28136,Santorcaz,,0,7,"1236,75"
2020-04-25,28049,Coslada,97,"109,72",767,"867,62"
2020-04-25,28091,Morata de Tajuña,6,"77,25",90,"1158,75"
2020-04-25,28126,Robregordo,,0,,0
2020-04-25,28097,Navarredonda y San Mamés,,"1204,82",,"2409,64"
2020-04-25,28169,Venturada,,"70,82",,"212,46"
2020-04-25,28093,Navacerrada,,"107,6",15,"538,02"
2020-04-25,28088,Montejo de la Sierra,,0,,"279,33"
2020-04-25,28057,Fresno de Torote,,"83,26",14,"1165,7"
2020-04-25,28112,Pinilla del Valle,,0,,0
2020-04-25,28159,Valdemaqueda,,"116,96",,"467,84"
2020-04-25,28099,Navas del Rey,,"67,93",46,"1562,5"
2020-04-25,28101,Olmeda de las Fuentes,,0,,"1244,81"
2020-04-25,28028,Bustarviejo,,"56,27",6,"337,65"
2020-04-25,28018,Becerril de la Sierra,11,"190,58",31,"537,08"
2020-04-25,28058,Fuenlabrada,173,"84,8",1395,"683,77"
2020-04-25,28062,Garganta de los Montes,,0,,"364,96"
2020-04-25,28113,Pinto,35,"65,85",217,"408,26"
2020-04-25,28003,Alameda del Valle,,0,,0
2020-04-25,28020,Berzosa del Lozoya,,"657,89",,"1315,79"
2020-04-25,28137,Los Santos de la Humosa,,0,19,"1131,63"
2020-04-25,28004,El Álamo,25,"253,22",61,"617,85"
2020-04-25,28109,Pelayos de la Presa,,"75,05",16,"600,38"
2020-04-25,28061,Galapagar,84,"253,24",217,"654,21"
2020-04-25,28066,Griñón,13,"112,59",78,"675,56"
2020-04-25,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"1027,4"
2020-04-25,28008,Aldea del Fresno,9,"298,41",42,"1392,57"
2020-04-25,28035,Carabaña,,"57,21",13,"743,71"
2020-04-25,28145,Talamanca de Jarama,,"63,86",25,"798,21"
2020-04-25,28051,Chapinería,,0,6,"262,24"
2020-04-25,28040,Ciempozuelos,28,"109,09",179,"697,42"
2020-04-25,28002,Ajalvir,,"84,28",13,"273,91"
2020-04-25,28131,San Lorenzo de El Escorial,52,"293,54",120,"677,39"
2020-04-25,28064,Gascones,,0,,0
2020-04-25,28132,San Martín de la Vega,18,"88,39",79,"387,92"
2020-04-25,28092,Móstoles,328,"150,08",1825,"835,06"
2020-04-25,28074,Leganés,278,"141,18",2757,"1400,15"
2020-04-25,28024,Braojos,,0,,"1242,24"
2020-04-25,28050,Cubas de la Sagra,,"36,07",23,"414,79"
2020-04-25,28009,Algete,13,"58,55",99,"445,85"
2020-04-25,28084,Mejorada del Campo,14,"57,13",167,"681,47"
2020-04-25,28075,Loeches,,"14,43",48,"692,54"
2020-04-25,28106,Parla,81,"59,25",677,"495,22"
2020-04-25,28060,Fuentidueña de Tajo,,"50,43",17,"857,29"
2020-04-25,28011,Ambite,,"200,4",7,"1402,81"
2020-04-25,28153,Torremocha de Jarama,,0,8,"996,26"
2020-04-25,28012,Anchuelo,,0,7,"916,23"
2020-04-25,28087,Los Molinos,11,"274,52",49,"1222,86"
2020-04-25,28144,Soto del Real,8,"81,67",60,"612,49"
2020-04-25,28166,Valverde de Alcalá,,"375,94",7,"2631,58"
2020-04-25,28059,Fuente el Saz de Jarama,7,"81,97",29,"339,58"
2020-04-25,28070,Horcajo de la Sierra-Aoslos,,0,,"4411,76"
2020-04-25,28162,Valdeolmos-Alalpardo,,"110,7",11,"405,9"
2020-04-25,28033,Campo Real,,"16,6",23,"381,81"
2020-04-25,28156,Valdeavero,,0,7,"664,77"
2020-04-25,28173,Villamanrique de Tajo,,"146,84",,"440,53"
2020-04-25,28041,Cobeña,34,"455,95",65,"871,66"
2020-04-25,28056,Fresnedillas de la Oliva,,"367,65",8,"588,24"
2020-04-25,28165,Valdilecha,,"156,8",17,"666,41"
2020-04-25,28021,El Berrueco,,0,8,"1246,11"
2020-04-25,28111,Pezuela de las Torres,,0,,"384,62"
2020-04-25,28179,Villar del Olmo,,0,,"398,01"
2020-04-25,28068,Guadarrama,74,"468,41",168,"1063,43"
2020-04-25,28133,San Martín de Valdeiglesias,19,"222,77",74,"867,63"
2020-04-25,28152,Torrelodones,64,"246,78",176,"678,65"
2020-04-25,28022,Boadilla del Monte,65,"123,02",277,"524,25"
2020-04-25,28150,Torrejón de Velasco,,"25,31",17,"430,27"
2020-04-25,28178,Villanueva de Perales,,0,,"518,67"
2020-04-25,28146,Tielmes,,"177,54",32,"1420,33"
2020-04-25,28134,San Sebastián de los Reyes,79,"86,11",443,"482,88"
2020-04-25,28067,Guadalix de la Sierra,,"67,06",33,"553,23"
2020-04-25,28073,Humanes de Madrid,21,"101,9",102,"494,95"
2020-04-25,28052,Chinchón,,"19,38",24,"465,03"
2020-04-25,28031,Cadalso de los Vidrios,,"65,72",7,"230,04"
2020-04-25,28072,Hoyo de Manzanares,9,"117,48",29,"378,54"
2020-04-25,28149,Torrejón de la Calzada,11,"127,6",34,"394,39"
2020-04-25,28055,Estremera,,"329,49",9,"741,35"
2020-04-25,28048,Corpa,,0,6,"1438,85"
2020-04-25,28083,Meco,,"28,61",123,"879,7"
2020-04-25,28078,Madarcos,,0,,0
2020-04-25,28183,Zarzalejo,13,"808,96",18,"1120,1"
2020-04-25,28014,Arganda del Rey,37,"63,85",318,"548,81"
2020-04-25,28046,Collado Mediano,15,"228,21",28,"425,99"
2020-04-25,28053,Daganzo de Arriba,,"18,46",40,"369,21"
2020-04-25,28082,Manzanares El Real,6,"69,22",35,"403,78"
2020-04-25,28027,Buitrago del Lozoya,,"176,6",15,"662,25"
2020-04-25,28157,Valdelaguna,,0,,"121,36"
2020-04-25,28163,Valdepiélagos,,0,,0
2020-04-25,28036,Casarrubuelos,,"29,34",10,"293,43"
2020-04-25,28085,Miraflores de la Sierra,,"72,49",33,"598,04"
2020-04-25,28104,Paracuellos de Jarama,,"17,38",67,"291,19"
2020-04-25,28168,El Vellón,,0,12,"845,07"
2020-04-25,28076,Lozoya,,0,,"236,97"
2020-04-25,28047,Collado Villalba,139,"200,65",428,"617,83"
2020-04-25,28044,Colmenarejo,17,"210,16",41,"506,86"
2020-04-25,28182,Villavieja del Lozoya,,0,,0
2020-04-25,28117,Prádena del Rincón,,0,,0
2020-04-25,28030,La Cabrera,,"32,99",11,"362,92"
2020-04-25,28141,Sevilla la Nueva,38,"381,95",79,"794,05"
2020-04-25,28001,La Acebeda,,0,,0
2020-04-25,28121,Redueña,,"584,8",,"1169,59"
2020-04-25,28124,Robledillo de la Jara,,0,,"1851,85"
2020-04-25,28138,La Serna del Monte,,0,,0
2020-04-25,28043,Colmenar de Oreja,,"69,47",25,"347,37"
2020-04-25,28128,Rozas de Puerto Real,,"510,2",,"765,31"
2020-04-25,28158,Valdemanco,,0,,"135,14"
2020-04-25,28026,Brunete,18,"159,4",72,"637,62"
2020-04-25,28147,Titulcia,,"100,6",7,"704,23"
2020-04-25,28171,Villa del Prado,29,"439,59",106,"1606,79"
2020-04-25,28901,Lozoyuela-Navas-Sieteiglesias,,0,,"261,55"
2020-04-25,28119,Quijorna,9,"458,48",21,"1069,79"
2020-04-25,28161,Valdemoro,58,"75,92",637,"833,79"
2020-04-25,28903,Tres Cantos,54,"112,38",316,"657,65"
2020-04-25,28151,Torrelaguna,,"39,53",17,"335,97"
2020-04-25,28123,Rivas-Vaciamadrid,52,"60,37",520,"603,73"
2020-04-25,28016,El Atazar,,0,,0
2020-04-25,28108,Pedrezuela,6,"108,42",21,"379,47"
2020-04-25,28135,Santa María de la Alameda,,"317,12",,"422,83"
2020-04-25,28071,Horcajuelo de la Sierra,,0,,0
2020-04-25,28015,Arroyomolinos,19,"72,83",149,"571,12"
2020-04-25,28090,Moralzarzal,8,"61,43",64,"491,48"
2020-04-25,28034,Canencia,,271,,"542,01"
2020-04-25,28180,Villarejo de Salvanés,,"13,12",34,"446,14"
2020-04-25,28140,Serranillos del Valle,,"105,29",28,"737,04"
2020-04-25,28181,Villaviciosa de Odón,21,"75,7",178,"641,67"
2020-04-25,28032,Camarma de Esteruelas,6,"84,31",41,"576,09"
2020-04-25,28125,Robledo de Chavela,10,"265,25",22,"583,55"
2020-04-25,28107,Patones,,"436,68",6,"1310,04"
2020-04-25,28095,Navalagamella,,"44,44",6,"266,67"
2020-04-25,28120,Rascafría,,"67,89",,"339,44"
2020-04-25,28023,El Boalo,11,"173,91",37,"584,98"
2020-04-25,28080,Majadahonda,115,"147,49",487,"624,61"
2020-04-25,28017,Batres,,0,8,"1797,75"
2020-04-25,28006,Alcobendas,118,"97,35",672,"554,39"
2020-04-25,28005,Alcalá de Henares,147,"70,32",2218,"1061,01"
2020-04-25,28045,Colmenar Viejo,74,"146,82",337,"668,61"
2020-04-25,28130,San Fernando de Henares,59,"140,39",365,"868,49"
2020-04-25,28172,Villalbilla,,"44,74",87,"778,52"
2020-04-25,28054,El Escorial,45,"270,71",90,"541,42"
2020-04-25,28042,Colmenar del Arroyo,,"129,62",6,"388,85"
2020-04-25,28148,Torrejón de Ardoz,75,"54,23",914,"660,93"
2020-04-25,28114,Piñuécar-Gandullas,,0,,0
2020-04-25,28025,Brea de Tajo,,"136,05",,"680,27"
2020-04-25,28086,El Molar,9,"93,81",34,"354,39"
2020-04-25,28019,Belmonte de Tajo,,"144,61",,"361,53"
2020-04-25,28154,Torres de la Alameda,12,"145,63",72,"873,79"
2020-04-25,28143,Somosierra,,0,,"1612,9"
2020-04-25,28010,Alpedrete,24,"166,29",103,"713,64"
2020-04-25,28102,Orusco de Tajuña,,"90,58",17,"1539,86"
2020-04-25,28069,La Hiruela,,0,,"9090,91"
2020-04-25,28039,Cervera de Buitrago,,"925,93",,"2777,78"
2020-04-25,28065,Getafe,195,"101,88",1125,"587,78"
2020-04-25,28122,Ribatejada,,0,,"227,79"
2020-04-25,28170,Villaconejos,,0,8,"180,34"
2020-04-25,28164,Valdetorres de Jarama,,"100,58",16,"402,31"
2020-04-24,07903,Madrid-Retiro,149,"134,02",1274,"1145,95"
2020-04-24,07904,Madrid-Salamanca,225,143,1451,"922,2"
2020-04-24,07901,Madrid-Centro,235,"165,23",1048,"736,84"
2020-04-24,07902,Madrid-Arganzuela,240,"134,53",1430,"801,56"
2020-04-24,07905,Madrid-Chamartín,225,"153,18",1426,"970,83"
2020-04-24,07906,Madrid-Tetuán,322,"196,97",1941,"1187,32"
2020-04-24,07907,Madrid-Chamberí,273,"183,86",1369,922
2020-04-24,07908,Madrid-Fuencarral-El Pardo,384,"171,02",2656,"1182,86"
2020-04-24,07909,Madrid-Moncloa-Aravaca,261,"205,7",1153,"908,7"
2020-04-24,07910,Madrid-Latina,431,"172,7",2453,"982,89"
2020-04-24,07911,Madrid-Carabanchel,391,"158,67",2374,"963,4"
2020-04-24,07912,Madrid-Usera,186,"125,29",1278,"860,88"
2020-04-24,07913,Madrid-Puente de Vallecas,333,"130,21",2753,"1076,5"
2020-04-24,07920,Madrid-San Blas-Canillejas,206,"148,33",1325,"954,1"
2020-04-24,07921,Madrid-Barajas,51,"96,81",398,"755,49"
2020-04-24,07914,Madrid-Moratalaz,177,"181,77",1216,"1248,77"
2020-04-24,07915,Madrid-Ciudad Lineal,325,"122,8",1996,"754,19"
2020-04-24,07916,Madrid-Hortaleza,239,"113,12",1593,"753,99"
2020-04-24,07917,Madrid-Villaverde,204,"128,27",1294,"813,62"
2020-04-24,07918,Madrid-Villa de Vallecas,103,"96,6",1120,"1050,37"
2020-04-24,07919,Madrid-Vicálvaro,73,"101,55",726,"1009,9"
2020-04-24,28115,Pozuelo de Alarcón,180,"203,85",672,"761,04"
2020-04-24,28007,Alcorcón,245,"140,13",1589,"908,83"
2020-04-24,28096,Navalcarnero,22,"77,93",142,"503,03"
2020-04-24,28129,San Agustín del Guadalix,19,"130,47",55,"377,67"
2020-04-24,28127,Las Rozas de Madrid,143,"149,19",652,"680,24"
2020-04-24,28089,Moraleja de Enmedio,,"56,01",22,"410,75"
2020-04-24,28155,Valdaracete,,0,,"823,72"
2020-04-24,28116,Pozuelo del Rey,,"202,02",,"404,04"
2020-04-24,28118,Puebla de la Sierra,,0,,0
2020-04-24,28110,Perales de Tajuña,,0,7,"188,02"
2020-04-24,28160,Valdemorillo,17,"140,25",44,"363,01"
2020-04-24,28094,Navalafuente,,"251,89",6,"755,67"
2020-04-24,28167,Velilla de San Antonio,7,"56,03",63,"504,28"
2020-04-24,28176,Villanueva de la Cañada,41,"168,14",113,"463,42"
2020-04-24,28177,Villanueva del Pardillo,19,"112,5",78,"461,84"
2020-04-24,28100,Nuevo Baztán,,"15,04",27,"406,2"
2020-04-24,28175,Villamantilla,,0,7,"829,38"
2020-04-24,28174,Villamanta,,"187,71",11,"516,19"
2020-04-24,28029,Cabanillas de la Sierra,,0,9,"1554,4"
2020-04-24,28037,Cenicientos,,"203,98",20,"1019,89"
