Fecha,Cod_Provincia,Provincia,TOTAL_CAMAS,OCUPADAS_COVID19,OCUPADAS_NO_COVID19,% Pacientes COVID-19,% Pacientes no COVID-19,media_7d_ocupadas_covid,POR_OCUPADAS_TOTAL,media_7d_ocupadas_total
2021-05-24,3,Alicante/Alacant,306,8,149,2.61,48.69,3.0,16.76,17.0
2021-05-24,30,Murcia,475,26,131,5.47,27.58,6.0,6.96,7.0
2021-05-24,31,Navarra,133,13,57,9.77,42.86,13.0,39.57,42.0
2021-05-24,32,Ourense,84,4,27,4.76,32.14,4.0,43.93,48.0
2021-05-24,33,Asturias,305,29,56,9.51,18.36,9.0,9.14,10.0
2021-05-24,34,Palencia,32,9,4,28.12,12.5,30.0,126.94,133.0
2021-05-24,35,"Palmas, Las",276,29,102,10.51,36.96,10.0,17.2,16.0
2021-05-24,36,Pontevedra,241,13,76,5.39,31.54,6.0,15.32,15.0
2021-05-24,37,Salamanca,73,7,29,9.59,39.73,12.0,67.56,71.0
2021-05-24,38,Santa Cruz de Tenerife,194,21,90,10.82,46.39,10.0,29.49,26.0
2021-05-24,39,Cantabria,118,16,46,13.56,38.98,14.0,44.53,40.0
2021-05-24,4,Almería,225,15,42,6.67,18.67,10.0,11.26,11.0
2021-05-24,40,Segovia,31,5,6,16.13,19.35,21.0,114.45,134.0
2021-05-24,41,Sevilla,372,69,140,18.55,37.63,18.0,15.1,15.0
2021-05-24,42,Soria,14,5,0,35.71,0.0,36.0,255.07,277.0
2021-05-24,43,Tarragona,118,34,50,28.81,42.37,35.0,60.32,61.0
2021-05-24,44,Teruel,8,2,1,25.0,12.5,25.0,468.75,781.0
2021-05-24,45,Toledo,118,33,35,27.97,29.66,30.0,48.84,47.0
2021-05-24,46,Valencia/València,482,17,235,3.53,48.76,3.0,10.85,9.0
2021-05-24,47,Valladolid,128,23,52,17.97,40.62,19.0,45.77,50.0
2021-05-24,48,Bizkaia,224,53,106,23.66,47.32,25.0,31.69,28.0
2021-05-24,49,Zamora,19,4,3,21.05,15.79,20.0,193.89,158.0
2021-05-24,5,Ávila,18,9,5,50.0,27.78,41.0,432.11,366.0
2021-05-24,50,Zaragoza,199,49,72,24.62,36.18,26.0,30.55,31.0
2021-05-24,51,Ceuta,17,3,0,17.65,0.0,18.0,103.82,168.0
2021-05-24,52,Melilla,17,1,0,5.88,0.0,7.0,34.59,114.0
2021-05-24,6,Badajoz,140,6,33,4.29,23.57,4.0,19.9,20.0
2021-05-24,7,"Balears, Illes",276,12,106,4.35,38.41,5.0,15.49,16.0
2021-05-24,8,Barcelona,1085,228,427,21.01,39.35,22.0,5.56,6.0
2021-05-24,9,Burgos,89,18,20,20.22,22.47,21.0,47.97,51.0
2021-05-25,1,Araba/Álava,81,22,28,27.16,34.57,27.0,76.21,73.0
2021-05-25,10,Cáceres,69,6,20,8.7,28.99,12.0,54.62,46.0
2021-05-25,11,Cádiz,246,20,61,8.13,24.8,9.0,13.39,14.0
2021-05-25,12,Castellón/Castelló,79,2,25,2.53,31.65,3.0,43.27,39.0
2021-05-25,13,Ciudad Real,80,19,24,23.75,30.0,23.0,67.19,62.0
2021-05-25,14,Córdoba,170,28,37,16.47,21.76,18.0,22.49,22.0
2021-05-25,15,"Coruña, A",334,8,96,2.4,28.74,2.0,9.32,10.0
2021-05-25,16,Cuenca,41,3,4,7.32,9.76,6.0,41.66,46.0
2021-05-25,17,Girona,66,24,23,36.36,34.85,42.0,107.89,112.0
2021-05-25,18,Granada,257,53,66,20.62,25.68,21.0,18.02,18.0
2021-05-25,19,Guadalajara,48,21,6,43.75,12.5,42.0,117.19,115.0
2021-05-25,2,Albacete,81,9,29,11.11,35.8,10.0,57.91,61.0
2021-05-25,20,Gipuzkoa,119,34,42,28.57,35.29,32.0,53.66,52.0
2021-05-25,21,Huelva,73,5,30,6.85,41.1,7.0,65.68,58.0
2021-05-25,22,Huesca,23,6,6,26.09,26.09,25.0,226.87,189.0
2021-05-25,23,Jaén,164,22,38,13.41,23.17,12.0,22.3,21.0
2021-05-25,24,León,100,29,29,29.0,29.0,30.0,58.0,56.0
2021-05-25,25,Lleida,57,12,15,21.05,26.32,26.0,83.11,98.0
2021-05-25,26,"Rioja, La",53,14,16,26.42,30.19,27.0,106.81,95.0
2021-05-25,27,Lugo,96,1,25,1.04,26.04,2.0,28.21,31.0
2021-05-25,28,Madrid,1246,409,527,32.83,42.3,35.0,6.03,6.0
2021-05-25,29,Málaga,381,20,134,5.25,35.17,5.0,10.61,10.0
2021-05-25,3,Alicante/Alacant,304,7,154,2.3,50.66,3.0,17.42,17.0
2021-05-25,30,Murcia,475,26,140,5.47,29.47,6.0,7.36,7.0
2021-05-25,31,Navarra,132,12,54,9.09,40.91,12.0,37.88,42.0
2021-05-25,32,Ourense,84,5,29,5.95,34.52,4.0,48.18,48.0
2021-05-25,33,Asturias,305,30,60,9.84,19.67,9.0,9.68,10.0
2021-05-25,34,Palencia,32,9,7,28.12,21.88,29.0,156.25,135.0
2021-05-25,35,"Palmas, Las",281,28,113,9.96,40.21,10.0,17.85,16.0
2021-05-25,36,Pontevedra,241,13,76,5.39,31.54,6.0,15.32,15.0
2021-05-25,37,Salamanca,73,7,24,9.59,32.88,11.0,58.18,68.0
2021-05-25,38,Santa Cruz de Tenerife,194,17,89,8.76,45.88,10.0,28.16,26.0
2021-05-25,39,Cantabria,118,16,60,13.56,50.85,13.0,54.58,42.0
2021-05-25,4,Almería,225,16,38,7.11,16.89,9.0,10.67,11.0
2021-05-25,40,Segovia,31,5,4,16.13,12.9,20.0,93.65,126.0
2021-05-25,41,Sevilla,372,65,143,17.47,38.44,18.0,15.03,15.0
2021-05-25,42,Soria,14,5,2,35.71,14.29,36.0,357.14,284.0
2021-05-25,43,Tarragona,117,31,48,26.5,41.03,33.0,57.72,61.0
2021-05-25,44,Teruel,8,2,1,25.0,12.5,25.0,468.75,714.0
2021-05-25,45,Toledo,118,31,34,26.27,28.81,29.0,46.68,46.0
2021-05-25,46,Valencia/València,482,16,235,3.32,48.76,3.0,10.8,9.0
2021-05-25,47,Valladolid,128,23,56,17.97,43.75,19.0,48.22,50.0
2021-05-25,48,Bizkaia,230,52,109,22.61,47.39,24.0,30.43,28.0
2021-05-25,49,Zamora,19,3,4,15.79,21.05,19.0,193.89,166.0
2021-05-25,5,Ávila,18,9,5,50.0,27.78,43.0,432.11,379.0
2021-05-25,50,Zaragoza,199,50,73,25.13,36.68,26.0,31.06,31.0
2021-05-25,51,Ceuta,17,3,0,17.65,0.0,18.0,103.82,153.0
2021-05-25,52,Melilla,17,1,1,5.88,5.88,7.0,69.18,94.0
2021-05-25,6,Badajoz,140,6,35,4.29,25.0,4.0,20.92,20.0
2021-05-25,7,"Balears, Illes",276,11,99,3.99,35.87,5.0,14.44,15.0
2021-05-25,8,Barcelona,1097,217,532,19.78,48.5,21.0,6.22,6.0
2021-05-25,9,Burgos,103,16,27,15.53,26.21,20.0,40.52,48.0
2021-05-26,1,Araba/Álava,81,21,23,25.93,28.4,27.0,67.07,72.0
2021-05-26,10,Cáceres,69,4,17,5.8,24.64,11.0,44.12,44.0
2021-05-26,11,Cádiz,246,18,52,7.32,21.14,9.0,11.57,14.0
2021-05-26,12,Castellón/Castelló,79,2,36,2.53,45.57,3.0,60.89,42.0
2021-05-26,13,Ciudad Real,80,18,27,22.5,33.75,23.0,70.31,62.0
2021-05-26,14,Córdoba,170,27,37,15.88,21.76,18.0,22.14,22.0
2021-05-26,15,"Coruña, A",334,7,109,2.1,32.63,2.0,10.4,10.0
2021-05-26,16,Cuenca,41,4,5,9.76,12.2,6.0,53.56,48.0
2021-05-26,17,Girona,67,25,25,37.31,37.31,41.0,111.37,112.0
2021-05-26,18,Granada,257,47,67,18.29,26.07,20.0,17.26,18.0
2021-05-26,19,Guadalajara,48,20,7,41.67,14.58,42.0,117.19,115.0
2021-05-26,2,Albacete,81,8,27,9.88,33.33,10.0,53.35,59.0
2021-05-26,20,Gipuzkoa,119,33,39,27.73,32.77,32.0,50.84,51.0
2021-05-26,21,Huelva,73,5,25,6.85,34.25,7.0,56.3,56.0
2021-05-26,22,Huesca,23,4,8,17.39,34.78,25.0,226.83,192.0
2021-05-26,23,Jaén,164,22,30,13.41,18.29,12.0,19.33,21.0
2021-05-26,24,León,100,30,29,30.0,29.0,30.0,59.0,56.0
2021-05-26,25,Lleida,55,11,16,20.0,29.09,24.0,89.25,95.0
2021-05-26,26,"Rioja, La",53,15,18,28.3,33.96,27.0,117.47,99.0
2021-05-26,27,Lugo,96,3,28,3.12,29.17,2.0,33.64,30.0
2021-05-26,28,Madrid,1247,408,534,32.72,42.82,35.0,6.06,6.0
2021-05-26,29,Málaga,385,20,136,5.19,35.32,5.0,10.52,10.0
2021-05-26,3,Alicante/Alacant,304,7,155,2.3,50.99,3.0,17.53,17.0
2021-05-26,30,Murcia,475,25,129,5.26,27.16,6.0,6.83,7.0
2021-05-26,31,Navarra,132,11,41,8.33,31.06,12.0,29.84,40.0
2021-05-26,32,Ourense,84,5,26,5.95,30.95,5.0,43.93,47.0
2021-05-26,33,Asturias,305,29,58,9.51,19.02,9.0,9.35,10.0
2021-05-26,34,Palencia,20,9,6,45.0,30.0,31.0,375.0,171.0
2021-05-26,35,"Palmas, Las",281,26,110,9.25,39.15,10.0,17.22,16.0
2021-05-26,36,Pontevedra,241,13,65,5.39,26.97,6.0,13.43,15.0
2021-05-26,37,Salamanca,73,6,32,8.22,43.84,10.0,71.32,67.0
2021-05-26,38,Santa Cruz de Tenerife,194,17,90,8.76,46.39,10.0,28.43,27.0
2021-05-26,39,Cantabria,118,12,45,10.17,38.14,13.0,40.94,41.0
2021-05-26,4,Almería,225,14,39,6.22,17.33,9.0,10.47,11.0
2021-05-26,40,Segovia,31,5,2,16.13,6.45,19.0,72.84,119.0
2021-05-26,41,Sevilla,370,71,147,19.19,39.73,18.0,15.92,15.0
2021-05-26,42,Soria,14,5,1,35.71,7.14,36.0,306.07,277.0
2021-05-26,43,Tarragona,117,31,51,26.5,43.59,31.0,59.91,61.0
2021-05-26,44,Teruel,8,2,3,25.0,37.5,25.0,781.25,670.0
2021-05-26,45,Toledo,118,29,34,24.58,28.81,28.0,45.25,45.0
2021-05-26,46,Valencia/València,482,18,219,3.73,45.44,4.0,10.2,9.0
2021-05-26,47,Valladolid,128,23,59,17.97,46.09,19.0,50.05,49.0
2021-05-26,48,Bizkaia,236,49,105,20.76,44.49,23.0,27.65,28.0
2021-05-26,49,Zamora,19,3,5,15.79,26.32,18.0,221.63,178.0
2021-05-26,5,Ávila,18,8,3,44.44,16.67,44.0,339.5,379.0
2021-05-26,50,Zaragoza,199,50,73,25.13,36.68,25.0,31.06,31.0
2021-05-26,51,Ceuta,17,3,2,17.65,11.76,18.0,173.0,153.0
2021-05-26,52,Melilla,17,1,1,5.88,5.88,7.0,69.18,69.0
2021-05-26,6,Badajoz,140,5,38,3.57,27.14,4.0,21.94,20.0
2021-05-26,7,"Balears, Illes",274,11,106,4.01,38.69,5.0,15.58,15.0
2021-05-26,8,Barcelona,1100,211,560,19.18,50.91,21.0,6.37,6.0
2021-05-26,9,Burgos,103,16,29,15.53,28.16,19.0,42.42,47.0
2021-05-27,1,Araba/Álava,81,21,24,25.93,29.63,27.0,68.59,71.0
2021-05-27,10,Cáceres,69,5,16,7.25,23.19,10.0,44.12,43.0
2021-05-27,11,Cádiz,246,18,61,7.32,24.8,8.0,13.06,14.0
2021-05-27,12,Castellón/Castelló,79,1,24,1.27,30.38,3.0,40.06,44.0
2021-05-27,13,Ciudad Real,80,17,28,21.25,35.0,23.0,70.31,64.0
2021-05-27,14,Córdoba,170,27,40,15.88,23.53,17.0,23.18,22.0
2021-05-27,15,"Coruña, A",334,8,95,2.4,28.44,2.0,9.23,10.0
2021-05-27,16,Cuenca,41,4,15,9.76,36.59,7.0,113.05,57.0
2021-05-27,17,Girona,68,24,21,35.29,30.88,40.0,97.31,109.0
2021-05-27,18,Granada,257,47,56,18.29,21.79,20.0,15.6,18.0
2021-05-27,19,Guadalajara,48,20,4,41.67,8.33,42.0,104.17,113.0
2021-05-27,2,Albacete,81,9,37,11.11,45.68,10.0,70.11,60.0
2021-05-27,20,Gipuzkoa,119,32,46,26.89,38.66,31.0,55.08,51.0
2021-05-27,21,Huelva,73,5,21,6.85,28.77,7.0,48.79,55.0
2021-05-27,22,Huesca,23,4,5,17.39,21.74,24.0,170.13,192.0
2021-05-27,23,Jaén,164,22,27,13.41,16.46,12.0,18.21,21.0
2021-05-27,24,León,100,30,25,30.0,25.0,30.0,55.0,56.0
2021-05-27,25,Lleida,56,12,13,21.43,23.21,23.0,79.71,89.0
2021-05-27,26,"Rioja, La",53,14,19,26.42,35.85,27.0,117.49,103.0
2021-05-27,27,Lugo,96,3,28,3.12,29.17,2.0,33.64,30.0
2021-05-27,28,Madrid,1242,385,505,31.0,40.66,34.0,5.77,6.0
2021-05-27,29,Málaga,381,18,114,4.72,29.92,5.0,9.09,10.0
2021-05-27,3,Alicante/Alacant,305,7,159,2.3,52.13,3.0,17.85,17.0
2021-05-27,30,Murcia,475,24,124,5.05,26.11,6.0,6.56,7.0
2021-05-27,31,Navarra,132,11,56,8.33,42.42,11.0,38.45,40.0
2021-05-27,32,Ourense,84,5,32,5.95,38.1,5.0,52.44,47.0
2021-05-27,33,Asturias,305,28,60,9.18,19.67,9.0,9.46,10.0
2021-05-27,34,Palencia,20,10,5,50.0,25.0,34.0,375.0,202.0
2021-05-27,35,"Palmas, Las",281,25,111,8.9,39.5,10.0,17.22,16.0
2021-05-27,36,Pontevedra,241,13,65,5.39,26.97,6.0,13.43,14.0
2021-05-27,37,Salamanca,73,5,28,6.85,38.36,10.0,61.93,66.0
2021-05-27,38,Santa Cruz de Tenerife,194,16,80,8.25,41.24,9.0,25.51,27.0
2021-05-27,39,Cantabria,118,12,41,10.17,34.75,12.0,38.07,40.0
2021-05-27,4,Almería,225,17,37,7.56,16.44,8.0,10.67,11.0
2021-05-27,40,Segovia,31,6,4,19.35,12.9,18.0,104.03,113.0
2021-05-27,41,Sevilla,370,67,145,18.11,39.19,18.0,15.49,15.0
2021-05-27,42,Soria,14,5,0,35.71,0.0,36.0,255.07,277.0
2021-05-27,43,Tarragona,117,31,49,26.5,41.88,30.0,58.44,60.0
2021-05-27,44,Teruel,8,2,4,25.0,50.0,25.0,937.5,714.0
2021-05-27,45,Toledo,118,28,29,23.73,24.58,27.0,40.94,45.0
2021-05-27,46,Valencia/València,482,17,219,3.53,45.44,4.0,10.16,9.0
2021-05-27,47,Valladolid,128,23,66,17.97,51.56,19.0,54.32,50.0
2021-05-27,48,Bizkaia,231,49,103,21.21,44.59,23.0,28.48,29.0
2021-05-27,49,Zamora,19,3,3,15.79,15.79,17.0,166.21,178.0
2021-05-27,5,Ávila,18,8,4,44.44,22.22,44.0,370.33,379.0
2021-05-27,50,Zaragoza,199,45,78,22.61,39.2,25.0,31.06,31.0
2021-05-27,51,Ceuta,17,3,2,17.65,11.76,18.0,173.0,153.0
2021-05-27,52,Melilla,17,1,0,5.88,0.0,7.0,34.59,59.0
2021-05-27,6,Badajoz,140,5,31,3.57,22.14,4.0,18.36,20.0
2021-05-27,7,"Balears, Illes",274,11,103,4.01,37.59,4.0,15.18,15.0
2021-05-27,8,Barcelona,1096,208,555,18.98,50.64,20.0,6.35,6.0
2021-05-27,9,Burgos,103,15,23,14.56,22.33,18.0,35.82,45.0
2021-05-28,1,Araba/Álava,81,19,24,23.46,29.63,26.0,65.54,70.0
2021-05-28,10,Cáceres,69,5,19,7.25,27.54,9.0,50.42,43.0
2021-05-28,11,Cádiz,246,17,59,6.91,23.98,8.0,12.56,13.0
2021-05-28,12,Castellón/Castelló,79,1,24,1.27,30.38,2.0,40.06,45.0
2021-05-28,13,Ciudad Real,81,17,22,20.99,27.16,23.0,59.44,64.0
2021-05-28,14,Córdoba,170,28,38,16.47,22.35,17.0,22.84,22.0
2021-05-28,15,"Coruña, A",334,8,90,2.4,26.95,2.0,8.79,9.0
2021-05-28,16,Cuenca,41,4,6,9.76,14.63,8.0,59.49,59.0
2021-05-28,17,Girona,68,22,21,32.35,30.88,39.0,92.99,107.0
2021-05-28,18,Granada,257,44,58,17.12,22.57,19.0,15.44,18.0
2021-05-28,19,Guadalajara,48,20,4,41.67,8.33,42.0,104.17,112.0
2021-05-28,2,Albacete,81,10,26,12.35,32.1,11.0,54.88,60.0
2021-05-28,20,Gipuzkoa,119,32,50,26.89,42.02,30.0,57.91,52.0
2021-05-28,21,Huelva,73,5,25,6.85,34.25,7.0,56.3,56.0
2021-05-28,22,Huesca,23,3,4,13.04,17.39,22.0,132.3,186.0
2021-05-28,23,Jaén,164,22,38,13.41,23.17,13.0,22.3,21.0
2021-05-28,24,León,100,27,26,27.0,26.0,30.0,53.0,56.0
2021-05-28,25,Lleida,56,12,13,21.43,23.21,23.0,79.71,86.0
2021-05-28,26,"Rioja, La",53,14,17,26.42,32.08,27.0,110.38,106.0
2021-05-28,27,Lugo,96,3,29,3.12,30.21,2.0,34.72,31.0
2021-05-28,28,Madrid,1221,376,489,30.79,40.05,33.0,5.8,6.0
2021-05-28,29,Málaga,381,16,105,4.2,27.56,5.0,8.34,10.0
2021-05-28,3,Alicante/Alacant,306,7,156,2.29,50.98,3.0,17.41,17.0
2021-05-28,30,Murcia,475,27,122,5.68,25.68,5.0,6.6,7.0
2021-05-28,31,Navarra,132,11,52,8.33,39.39,10.0,36.15,39.0
2021-05-28,32,Ourense,84,5,31,5.95,36.9,5.0,51.01,48.0
2021-05-28,33,Asturias,305,29,58,9.51,19.02,9.0,9.35,9.0
2021-05-28,34,Palencia,20,9,4,45.0,20.0,36.0,325.0,230.0
2021-05-28,35,"Palmas, Las",281,22,109,7.83,38.79,9.0,16.59,16.0
2021-05-28,36,Pontevedra,241,11,68,4.56,28.22,5.0,13.6,14.0
2021-05-28,37,Salamanca,73,5,33,6.85,45.21,9.0,71.32,66.0
2021-05-28,38,Santa Cruz de Tenerife,196,15,69,7.65,35.2,9.0,21.86,26.0
2021-05-28,39,Cantabria,100,10,41,10.0,41.0,12.0,51.0,43.0
2021-05-28,4,Almería,225,14,28,6.22,12.44,8.0,8.29,11.0
2021-05-28,40,Segovia,31,6,4,19.35,12.9,18.0,104.03,107.0
2021-05-28,41,Sevilla,370,66,137,17.84,37.03,18.0,14.83,15.0
2021-05-28,42,Soria,14,5,0,35.71,0.0,36.0,255.07,277.0
2021-05-28,43,Tarragona,117,31,47,26.5,40.17,29.0,56.98,60.0
2021-05-28,44,Teruel,8,2,4,25.0,50.0,25.0,937.5,737.0
2021-05-28,45,Toledo,122,28,32,22.95,26.23,26.0,40.31,44.0
2021-05-28,46,Valencia/València,482,14,211,2.9,43.78,3.0,9.68,10.0
2021-05-28,47,Valladolid,128,24,55,18.75,42.97,19.0,48.22,49.0
2021-05-28,48,Bizkaia,237,52,101,21.94,42.62,23.0,27.24,29.0
2021-05-28,49,Zamora,19,2,1,10.53,5.26,17.0,83.11,170.0
2021-05-28,5,Ávila,18,9,2,50.0,11.11,46.0,339.5,379.0
2021-05-28,50,Zaragoza,199,44,78,22.11,39.2,24.0,30.81,31.0
2021-05-28,51,Ceuta,17,3,3,17.65,17.65,18.0,207.65,153.0
2021-05-28,52,Melilla,17,1,1,5.88,5.88,7.0,69.18,59.0
2021-05-28,6,Badajoz,140,5,22,3.57,15.71,4.0,13.77,19.0
2021-05-28,7,"Balears, Illes",274,11,101,4.01,36.86,4.0,14.92,15.0
2021-05-28,8,Barcelona,1084,200,529,18.45,48.8,20.0,6.2,6.0
2021-05-28,9,Burgos,103,14,23,13.59,22.33,17.0,34.87,43.0
2021-05-29,1,Araba/Álava,81,19,24,23.46,29.63,26.0,65.54,69.0
2021-05-29,10,Cáceres,69,4,19,5.8,27.54,8.0,48.32,44.0
2021-05-29,11,Cádiz,246,17,59,6.91,23.98,8.0,12.56,13.0
2021-05-29,12,Castellón/Castelló,79,1,24,1.27,30.38,2.0,40.06,47.0
2021-05-29,13,Ciudad Real,81,17,22,20.99,27.16,23.0,59.44,64.0
2021-05-29,14,Córdoba,170,28,36,16.47,21.18,16.0,22.15,23.0
2021-05-29,15,"Coruña, A",334,8,91,2.4,27.25,2.0,8.88,9.0
2021-05-29,16,Cuenca,41,4,6,9.76,14.63,8.0,59.49,61.0
2021-05-29,17,Girona,68,22,23,32.35,33.82,37.0,97.31,105.0
2021-05-29,18,Granada,257,45,58,17.51,22.57,19.0,15.6,17.0
2021-05-29,19,Guadalajara,48,20,4,41.67,8.33,42.0,104.17,111.0
2021-05-29,2,Albacete,81,10,29,12.35,35.8,11.0,59.44,60.0
2021-05-29,20,Gipuzkoa,119,32,47,26.89,39.5,29.0,55.79,53.0
2021-05-29,21,Huelva,73,5,25,6.85,34.25,7.0,56.3,57.0
2021-05-29,22,Huesca,23,3,4,13.04,17.39,20.0,132.3,181.0
2021-05-29,23,Jaén,164,21,35,12.8,21.34,13.0,20.82,21.0
2021-05-29,24,León,100,27,26,27.0,26.0,29.0,53.0,56.0
2021-05-29,25,Lleida,56,12,13,21.43,23.21,23.0,79.71,83.0
2021-05-29,26,"Rioja, La",53,14,17,26.42,32.08,27.0,110.38,109.0
2021-05-29,27,Lugo,96,3,29,3.12,30.21,2.0,34.72,32.0
2021-05-29,28,Madrid,1226,378,474,30.83,38.66,33.0,5.67,6.0
2021-05-29,29,Málaga,381,16,104,4.2,27.3,5.0,8.27,9.0
2021-05-29,3,Alicante/Alacant,306,6,150,1.96,49.02,2.0,16.66,17.0
2021-05-29,30,Murcia,475,27,122,5.68,25.68,5.0,6.6,7.0
2021-05-29,31,Navarra,132,11,52,8.33,39.39,10.0,36.15,38.0
2021-05-29,32,Ourense,84,5,31,5.95,36.9,6.0,51.01,49.0
2021-05-29,33,Asturias,305,30,59,9.84,19.34,10.0,9.57,9.0
2021-05-29,34,Palencia,20,9,4,45.0,20.0,38.0,325.0,259.0
2021-05-29,35,"Palmas, Las",281,22,83,7.83,29.54,9.0,13.3,16.0
2021-05-29,36,Pontevedra,241,11,65,4.56,26.97,5.0,13.08,14.0
2021-05-29,37,Salamanca,73,5,33,6.85,45.21,8.0,71.32,65.0
2021-05-29,38,Santa Cruz de Tenerife,196,15,65,7.65,33.16,9.0,20.82,26.0
2021-05-29,39,Cantabria,100,10,41,10.0,41.0,11.0,51.0,45.0
2021-05-29,4,Almería,225,14,28,6.22,12.44,7.0,8.29,10.0
2021-05-29,40,Segovia,31,6,4,19.35,12.9,18.0,104.03,101.0
2021-05-29,41,Sevilla,370,65,132,17.57,35.68,18.0,14.39,15.0
2021-05-29,42,Soria,14,5,0,35.71,0.0,36.0,255.07,277.0
2021-05-29,43,Tarragona,117,31,47,26.5,40.17,28.0,56.98,59.0
2021-05-29,44,Teruel,8,2,4,25.0,50.0,25.0,937.5,759.0
2021-05-29,45,Toledo,122,28,32,22.95,26.23,25.0,40.31,44.0
2021-05-29,46,Valencia/València,482,14,212,2.9,43.98,3.0,9.73,10.0
2021-05-29,47,Valladolid,128,24,55,18.75,42.97,18.0,48.22,48.0
2021-05-29,48,Bizkaia,237,52,101,21.94,42.62,22.0,27.24,29.0
2021-05-29,49,Zamora,19,2,1,10.53,5.26,16.0,83.11,162.0
2021-05-29,5,Ávila,18,9,2,50.0,11.11,48.0,339.5,379.0
2021-05-29,50,Zaragoza,199,44,78,22.11,39.2,24.0,30.81,31.0
2021-05-29,51,Ceuta,17,3,3,17.65,17.65,18.0,207.65,153.0
2021-05-29,52,Melilla,17,1,1,5.88,5.88,7.0,69.18,59.0
2021-05-29,6,Badajoz,140,5,28,3.57,20.0,4.0,16.84,19.0
2021-05-29,7,"Balears, Illes",274,11,99,4.01,36.13,4.0,14.65,15.0
2021-05-29,8,Barcelona,1084,200,531,18.45,48.99,20.0,6.22,6.0
2021-05-29,9,Burgos,103,14,23,13.59,22.33,16.0,34.87,40.0
2021-05-30,1,Araba/Álava,81,20,14,24.69,17.28,25.0,51.81,67.0
2021-05-30,10,Cáceres,69,2,19,2.9,27.54,7.0,44.12,46.0
2021-05-30,11,Cádiz,242,18,63,7.44,26.03,7.0,13.83,13.0
2021-05-30,12,Castellón/Castelló,82,3,24,3.66,29.27,2.0,40.16,46.0
2021-05-30,13,Ciudad Real,81,17,22,20.99,27.16,22.0,59.44,64.0
2021-05-30,14,Córdoba,170,25,40,14.71,23.53,16.0,22.49,23.0
2021-05-30,15,"Coruña, A",334,8,99,2.4,29.64,2.0,9.59,9.0
2021-05-30,16,Cuenca,40,3,3,7.5,7.5,9.0,37.5,60.0
2021-05-30,17,Girona,68,21,27,30.88,39.71,35.0,103.81,103.0
2021-05-30,18,Granada,257,49,63,19.07,24.51,19.0,16.96,17.0
2021-05-30,19,Guadalajara,48,16,5,33.33,10.42,41.0,91.15,107.0
2021-05-30,2,Albacete,81,10,30,12.35,37.04,11.0,60.98,60.0
2021-05-30,20,Gipuzkoa,119,31,38,26.05,31.93,28.0,48.72,53.0
2021-05-30,21,Huelva,73,6,22,8.22,30.14,7.0,52.55,57.0
2021-05-30,22,Huesca,23,2,5,8.7,21.74,17.0,132.35,176.0
2021-05-30,23,Jaén,164,22,33,13.41,20.12,13.0,20.45,20.0
2021-05-30,24,León,100,25,23,25.0,23.0,28.0,48.0,55.0
2021-05-30,25,Lleida,72,9,13,12.5,18.06,20.0,42.44,76.0
2021-05-30,26,"Rioja, La",53,14,14,26.42,26.42,27.0,99.7,110.0
2021-05-30,27,Lugo,96,3,32,3.12,33.33,3.0,37.97,33.0
2021-05-30,28,Madrid,1226,359,465,29.28,37.93,32.0,5.48,6.0
2021-05-30,29,Málaga,381,15,119,3.94,31.23,5.0,9.23,10.0
2021-05-30,3,Alicante/Alacant,289,7,139,2.42,48.1,2.0,17.48,17.0
2021-05-30,30,Murcia,475,25,119,5.26,25.05,5.0,6.38,7.0
2021-05-30,31,Navarra,132,13,56,9.85,42.42,9.0,39.6,37.0
2021-05-30,32,Ourense,84,5,27,5.95,32.14,6.0,45.35,48.0
2021-05-30,33,Asturias,305,30,64,9.84,20.98,10.0,10.1,10.0
2021-05-30,34,Palencia,20,10,6,50.0,30.0,42.0,400.0,298.0
2021-05-30,35,"Palmas, Las",281,21,86,7.47,30.6,9.0,13.55,16.0
2021-05-30,36,Pontevedra,221,12,56,5.43,25.34,5.0,13.92,14.0
2021-05-30,37,Salamanca,73,6,33,8.22,45.21,8.0,73.19,68.0
2021-05-30,38,Santa Cruz de Tenerife,196,15,64,7.65,32.65,9.0,20.56,25.0
2021-05-30,39,Cantabria,100,7,46,7.0,46.0,11.0,53.0,48.0
2021-05-30,4,Almería,225,13,26,5.78,11.56,7.0,7.71,10.0
2021-05-30,40,Segovia,31,6,4,19.35,12.9,18.0,104.03,100.0
2021-05-30,41,Sevilla,370,60,122,16.22,32.97,18.0,13.29,15.0
2021-05-30,42,Soria,14,5,1,35.71,7.14,36.0,306.07,284.0
2021-05-30,43,Tarragona,104,29,47,27.88,45.19,27.0,70.26,60.0
2021-05-30,44,Teruel,8,2,4,25.0,50.0,25.0,937.5,781.0
2021-05-30,45,Toledo,118,25,36,21.19,30.51,24.0,43.81,44.0
2021-05-30,46,Valencia/València,482,15,204,3.11,42.32,3.0,9.43,10.0
2021-05-30,47,Valladolid,128,24,57,18.75,44.53,18.0,49.44,49.0
2021-05-30,48,Bizkaia,232,49,101,21.12,43.53,22.0,27.87,29.0
2021-05-30,49,Zamora,19,2,2,10.53,10.53,14.0,110.84,150.0
2021-05-30,5,Ávila,18,9,2,50.0,11.11,48.0,339.5,370.0
2021-05-30,50,Zaragoza,199,47,67,23.62,33.67,24.0,28.79,31.0
2021-05-30,51,Ceuta,17,2,4,11.76,23.53,17.0,207.59,168.0
